date,avg_pnl,total_pnl,trade_count,fg_value,classification,volume_usd
2025-01-15,55.50407602996255,14819.5883,267,70.0,Greed,1801599.8900000001
2025-01-16,56.08546988679245,20807.709328,371,75.0,Extreme Greed,3049692.96
2025-01-17,29.43872104201681,7006.415608,238,75.0,Extreme Greed,1110230.46
2025-01-18,0.6808495883256523,443.2330819999997,651,77.0,Extreme Greed,2711629.88
2025-01-19,56.10963580216975,87923.799302,1567,77.0,Extreme Greed,9715215.3
2025-01-20,66.37052408593155,87277.239173,1315,76.0,Extreme Greed,8287327.01
2025-01-21,20.901583813207548,11077.839421,530,76.0,Extreme Greed,1523729.82
2025-01-22,24.66875968389423,20524.408057,832,84.0,Extreme Greed,1778406.43
2025-01-23,83.13320374384236,101256.24216,1218,75.0,Extreme Greed,3697028.66
2025-01-24,12.131326931350113,10602.779738,874,75.0,Extreme Greed,1611433.45
2025-01-25,-20.450625011857706,-10348.016255999999,506,75.0,Extreme Greed,1239377.7
2025-01-26,90.51766445232816,40823.466668,451,73.0,Greed,1201173.66
2025-01-27,53.469295461837,41331.765392,773,71.0,Greed,1508028.31
2025-01-28,36.103642516064255,17979.613973,498,72.0,Greed,579412.17
2025-01-29,25.737375241758244,23421.01147,910,72.0,Greed,1897513.41
2025-01-30,21.64711470009372,23097.471385,1067,70.0,Greed,3014397.17
2025-01-31,35.303441705708664,35868.296773,1016,76.0,Extreme Greed,2783411.48
2025-02-01,50.946695610410096,32300.205017,634,68.0,Greed,1363746.44
2025-02-02,123.46835452843062,162854.759623,1319,60.0,Greed,5661092.29
2025-02-03,146.58459086932774,348871.326269,2380,44.0,Fear,22592901.37
2025-02-04,165.9541752070064,416876.88812,2512,72.0,Greed,15678409.27
2025-02-05,43.721075992289904,56706.235562,1297,54.0,Neutral,8743231.51
2025-02-06,19.84955944392249,33803.799733,1703,49.0,Neutral,2818508.87
2025-02-07,14.730972500656167,22450.002091,1524,44.0,Fear,3460263.54
2025-02-08,1.0203534834782608,586.703253,575,44.0,Fear,839734.97
2025-02-09,197.05736844502616,150551.829492,764,46.0,Neutral,2920919.7
2025-02-10,71.88807047244094,63908.49465,889,43.0,Fear,3624958.44
2025-02-11,-7.186067001179245,-6093.784817,848,47.0,Neutral,2797544.17
2025-02-12,19.251828353055284,19848.635032,1031,46.0,Neutral,4143974.54
2025-02-13,20.313528640875912,27829.534238,1370,50.0,Neutral,3199852.21
2025-02-14,129.22095184773414,213860.675308,1655,48.0,Neutral,4007103.42
2025-02-15,48.32932082618026,45042.92701,932,50.0,Neutral,1712852.95
2025-02-16,3.4794103157121876,2369.478425,681,54.0,Neutral,806177.64
2025-02-17,1.9325964877789585,1818.573295,941,51.0,Neutral,2031044.64
2025-02-18,54.418062292959426,91204.672403,1676,47.0,Neutral,3371128.68
2025-02-19,11.010870463629685,14985.794701,1361,44.0,Fear,3263930.24
2025-02-20,22.867193887673956,46008.794102,2012,49.0,Neutral,4628609.29
2025-02-21,63.904695114789114,119693.49395,1873,55.0,Greed,3972159.88
2025-02-22,36.849423,25278.704178,686,49.0,Neutral,3175570.2
2025-02-23,20.494104328846156,10656.934251,520,50.0,Neutral,1141310.74
2025-02-24,6.850102607193732,38470.176242,5616,49.0,Neutral,11223619.59
2025-02-25,32.782929400256165,204762.177034,6246,25.0,Fear,19414984.36
2025-02-26,53.76621014370748,63229.063129,1176,21.0,Extreme Fear,4946958.13
2025-02-27,-41.039514064044944,-36525.167517,890,10.0,Extreme Fear,1999898.43
2025-02-28,221.4211077016683,225628.108748,1019,16.0,Extreme Fear,4123660.77
2025-03-01,60.897177977011495,10596.108968,174,20.0,Extreme Fear,263824.13
2025-03-02,125.77879832330827,66914.320708,532,26.0,Fear,6460848.74
2025-03-03,415.9332201302294,616413.032233,1482,33.0,Fear,8244590.38
2025-03-04,75.80165136761032,182075.566585,2402,15.0,Extreme Fear,11124247.15
2025-03-05,162.24600356445782,269328.365917,1660,20.0,Extreme Fear,9193654.22
2025-03-06,21.18569152763158,16101.125561,760,25.0,Fear,6765324.96
2025-03-07,58.86993010462382,150236.061627,2552,34.0,Fear,19854275.48
2025-03-08,46.69333338185255,24700.773359,529,28.0,Fear,892083.51
2025-03-09,13.905384947257385,19773.457395,1422,27.0,Fear,10419697.99
2025-03-10,-3.438690233596702,-10010.027269999999,2911,20.0,Extreme Fear,16811790.68
2025-03-11,-23.3964482763238,-76880.729036,3286,24.0,Extreme Fear,14016952.09
2025-03-12,72.60735489289314,288105.984215,3968,34.0,Fear,18618139.15
2025-03-13,14.672422944906446,14114.870873,962,45.0,Neutral,3285591.22
2025-03-14,31.061610899999998,68646.160089,2210,27.0,Fear,8047187.16
2025-03-15,301.51197154022987,78694.624572,261,46.0,Neutral,2355749.54
2025-03-16,-14.926308575471696,-7910.943544999999,530,30.0,Fear,10187921.51
2025-03-17,28.439028818478263,26163.906513,920,32.0,Fear,3592895.05
2025-03-18,86.71797221103118,72322.788824,834,34.0,Fear,4050655.47
2025-03-19,18.222507655707197,29374.682341,1612,32.0,Fear,4598813.57
2025-03-20,13.290349463035021,10246.859436,771,49.0,Neutral,1652257.93
2025-03-21,9.958840077363897,6951.270374,698,31.0,Fear,2543903.39
2025-03-22,23.361748138317758,12498.535254,535,32.0,Fear,971809.42
2025-03-23,31.425999071588368,14047.421585,447,30.0,Fear,2593519.67
2025-03-24,105.04280555111977,107878.961301,1027,45.0,Neutral,3017587.05
2025-03-25,40.49419314791403,32030.90678,791,46.0,Neutral,5372519.77
2025-03-26,5.094186791424887,15802.167427,3102,47.0,Neutral,7597754.37
2025-03-27,74.9367633388535,58825.359221,785,40.0,Fear,3240279.46
2025-03-28,29.30931227335165,21337.179335,728,44.0,Fear,1483092.61
2025-03-29,6.38800049155227,12098.872931,1894,26.0,Fear,3668151.83
2025-03-30,27.8083013028169,15795.11514,568,32.0,Fear,2850874.96
2025-03-31,14.097342539393939,6978.184557,495,34.0,Fear,2164772.4699999997
2025-04-01,-11.472199177083334,-2202.6622420000003,192,34.0,Fear,704445.1900000001
2025-04-02,187.930056633829,202212.740938,1076,44.0,Fear,3867930.6
2025-04-03,-1.353524757437071,-2365.961276,1748,25.0,Fear,8670233.15
2025-04-04,-20.05949602987421,-25515.678949999998,1272,28.0,Fear,3835545.73
2025-04-05,99.74260475,35907.33771,360,30.0,Fear,1267564.22
2025-04-06,44.89832945801527,47053.449272,1048,34.0,Fear,3551252.06
2025-04-07,12.269854408315563,34527.370305,2814,23.0,Extreme Fear,14460253.14
2025-04-08,37.00890222481442,34899.394798,943,24.0,Extreme Fear,8869391.4
2025-04-09,10.86978694151752,43120.444797,3967,18.0,Extreme Fear,28556806.47
2025-04-10,74.40612236060178,158261.822261,2127,39.0,Fear,28741953.29
2025-04-11,115.33437872354014,126406.479081,1096,25.0,Fear,11319327.07
2025-04-12,194.60393292223802,410419.694533,2109,43.0,Fear,55914617.49
2025-04-13,36.86299888039364,48696.021521,1321,45.0,Neutral,14171154.79
2025-04-14,51.32634052022472,45680.443063,890,31.0,Fear,13079972.98
2025-04-15,63.976751796640144,72357.706282,1131,38.0,Fear,20752168.24
2025-04-16,36.46251881654229,58631.730257,1608,29.0,Fear,36502715.9
2025-04-17,5.264713759456837,5427.919886,1031,30.0,Fear,2604551.51
2025-04-18,2.576771248152059,4880.4047439999995,1894,33.0,Fear,24610650.46
2025-04-19,25.82576363783202,71950.577495,2786,32.0,Fear,32706462.71
2025-04-20,12.643966668012109,25060.341936,1982,37.0,Fear,12126094.05
2025-04-21,20.005394590803256,34369.267906999994,1718,39.0,Fear,42104054.84
2025-04-22,19.563963835223483,58652.763578,2998,47.0,Neutral,33753625.24
2025-04-23,-68.03380836678032,-419020.225731,6159,72.0,Greed,30682443.79
2025-04-24,22.717023281810036,50704.395965,2232,63.0,Greed,35088918.64
2025-04-25,12.231614764670297,20218.859206,1653,60.0,Greed,27749455.78
2025-04-26,-3.6478814694960215,-4125.753942,1131,65.0,Greed,11948127.77
2025-04-27,8.018004356083086,2702.067468,337,61.0,Greed,487537.69
2025-04-28,26.763461754169686,36906.813759,1379,54.0,Neutral,26124921.49
2025-04-29,56.06313572313866,125749.613427,2243,60.0,Greed,34089511.66
2025-04-30,12.582028094339623,14003.797269,1113,56.0,Greed,12693878.85
2025-05-01,44.338885607317074,54536.829297000004,1230,53.0,Neutral,10720240.52
